"#","FORM #","INCIDENT TITLE","INCIDENT DATE","LOCATION","DESCRIPTION","CATEGORY","LATITUDE","LONGITUDE","Who-1","Url-1","Technology-1","Language-1","Site description-1","Country-1","Start Date-1","End Date-1","FIRST NAME","LAST NAME","EMAIL","APPROVED","VERIFIED"
"2547","1","https://openforesteitaliane.crowdmap.com","2014-11-26 17:08:00","unknown","https://openforesteitaliane.crowdmap.com","uncategorised,Crowdmap,medium","0","0","","","","","","","","","","","","YES","NO"
"2548","1","https://dimcymru.crowdmap.com","2014-11-26 17:08:00","United Kingdom","https://dimcymru.crowdmap.com","uncategorised,Crowdmap,small","54","-2","","","","","","","","","","","","YES","NO"
"2549","1","http://whiotv.crowdmap.com","2014-11-26 17:08:00","United States","http://whiotv.crowdmap.com","uncategorised,Crowdmap,small","38","-97","","","","","","","","","","","","YES","NO"
"2550","1","http://playtag.crowdmap.com","2014-11-26 17:08:00","United States","http://playtag.crowdmap.com","uncategorised,Crowdmap,small","38","-97","","","","","","","","","","","","YES","NO"
"2543","1","https://maritimehubs.crowdmap.com","2014-11-26 17:08:00","Germany","https://maritimehubs.crowdmap.com","uncategorised,Crowdmap,small","51","9","","","","","","","","","","","","YES","NO"
"2544","1","https://cyclistaccidents.crowdmap.com","2014-11-26 17:08:00","unknown","https://cyclistaccidents.crowdmap.com","uncategorised,Crowdmap,small","0","0","","","","","","","","","","","","YES","NO"
"2545","1","https://inbi.crowdmap.com","2014-11-26 17:08:00","unknown","https://inbi.crowdmap.com","uncategorised,Crowdmap,small","0","0","","","","","","","","","","","","YES","NO"
"2546","1","https://bachespuebla.crowdmap.com","2014-11-26 17:08:00","Mexico","https://bachespuebla.crowdmap.com","uncategorised,Crowdmap,small","23","-102","","","","","","","","","","","","YES","NO"
"2539","1","https://libyalibre.crowdmap.com","2014-11-26 17:08:00","unknown","https://libyalibre.crowdmap.com","uncategorised,Crowdmap,large","0","0","","","","","","","","","","","","YES","NO"
"2540","1","http://lasidewalks.crowdmap.com","2014-11-26 17:08:00","United States","http://lasidewalks.crowdmap.com","uncategorised,Crowdmap,small","38","-97","","","","","","","","","","","","YES","NO"
"2541","1","http://taktaktak.ru/map","2014-11-26 17:08:00","Russian Federation","http://taktaktak.ru/map","uncategorised,Ushahidi,medium","60","100","","","","","","","","","","","","YES","NO"
"2542","1","http://worldcurrency.crowdmap.com","2014-11-26 17:08:00","Niger","http://worldcurrency.crowdmap.com","uncategorised,Crowdmap,medium","18","10","","","","","","","","","","","","YES","NO"
"2536","1","https://urbankit.crowdmap.com","2014-11-26 17:08:00","unknown","https://urbankit.crowdmap.com","uncategorised,Crowdmap,small","0","0","","","","","","","","","","","","YES","NO"
"2537","1","https://museosengalicia.crowdmap.com","2014-11-26 17:08:00","Spain","https://museosengalicia.crowdmap.com","uncategorised,Crowdmap,large","40","-4","","","","","","","","","","","","YES","NO"
"2538","1","https://wblibya.crowdmap.com","2014-11-26 17:08:00","Egypt","https://wblibya.crowdmap.com","uncategorised,Crowdmap,medium","27","30","","","","","","","","","","","","YES","NO"
"2532","1","Car Accident","2014-11-26 17:08:00","Philippines","https://caraccident.crowdmap.com","Traffic,Crowdmap,small","13","122","","https://caraccident.crowdmap.com","Crowdmap","English","","Philippines","","","","","","YES","NO"
"2533","1","http://saskgaragesalesplus.crowdmap.com","2014-11-26 17:08:00","Canada","http://saskgaragesalesplus.crowdmap.com","uncategorised,Crowdmap,small","60","-95","","","","","","","","","","","","YES","NO"
"2534","1","https://songkhlatravel.crowdmap.com","2014-11-26 17:08:00","unknown","https://songkhlatravel.crowdmap.com","uncategorised,Crowdmap,small","0","0","","","","","","","","","","","","YES","NO"
"2535","1","http://www.liveinlagos.org","2014-11-26 17:08:00","Nigeria","http://www.liveinlagos.org","uncategorised,Ushahidi,small","10","8","","","","","","","","","","","","YES","NO"
"2529","1","https://cvmap.crowdmap.com","2014-11-26 17:08:00","unknown","https://cvmap.crowdmap.com","uncategorised,Crowdmap,small","0","0","","","","","","","","","","","","YES","NO"
"2530","1","https://padovanisimona.crowdmap.com","2014-11-26 17:08:00","Afghanistan","https://padovanisimona.crowdmap.com","uncategorised,Crowdmap,large","33","65","","","","","","","","","","","","YES","NO"
"2531","1","https://rok2011.crowdmap.com","2014-11-26 17:08:00","United States","https://rok2011.crowdmap.com","uncategorised,Crowdmap,small","38","-97","","","","","","","","","","","","YES","NO"
"2525","1","https://cm3001.crowdmap.com","2014-11-26 17:08:00","unknown","https://cm3001.crowdmap.com","uncategorised,Crowdmap,small","0","0","","","","","","","","","","","","YES","NO"
"2526","1","https://fysbahrain.crowdmap.com","2014-11-26 17:08:00","Bahrain","https://fysbahrain.crowdmap.com","uncategorised,Crowdmap,small","0","0","","","","","","","","","","","","YES","NO"
"2527","1","https://cruzelearning.crowdmap.com","2014-11-26 17:08:00","United States","https://cruzelearning.crowdmap.com","uncategorised,Crowdmap,small","38","-97","","","","","","","","","","","","YES","NO"
"2528","1","https://violenciaobstetrica.crowdmap.com","2014-11-26 17:08:00","Brazil","https://violenciaobstetrica.crowdmap.com","uncategorised,Crowdmap,medium","31","-10","","","","","","","","","","","","YES","NO"
"2521","1","https://holaucsc.crowdmap.com","2014-11-26 17:08:00","United States","https://holaucsc.crowdmap.com","uncategorised,Crowdmap,small","38","-97","","","","","","","","","","","","YES","NO"
"2522","1","https://atraccionesguate.crowdmap.com","2014-11-26 17:08:00","Guatemala","https://atraccionesguate.crowdmap.com","uncategorised,Crowdmap,small","15.5","-90.25","","","","","","","","","","","","YES","NO"
"2523","1","http://catalogomonumentaldenavarra.crowdmap.com","2014-11-26 17:08:00","Spain","http://catalogomonumentaldenavarra.crowdmap.com","uncategorised,Crowdmap,small","40","-4","","","","","","","","","","","","YES","NO"
"2524","1","http://coflood.skytruth.org","2014-11-26 17:08:00","United States","http://coflood.skytruth.org","uncategorised,Ushahidi,small","38","-97","","","","","","","","","","","","YES","NO"
"2518","1","http://kernreport.org/reports","2014-11-26 17:08:00","United States","http://kernreport.org/reports","uncategorised,Ushahidi,small","38","-97","","","","","","","","","","","","YES","NO"
"2519","1","https://commongood.crowdmap.com","2014-11-26 17:08:00","unknown","https://commongood.crowdmap.com","uncategorised,Crowdmap,medium","0","0","","","","","","","","","","","","YES","NO"
"2520","1","https://energyfaculty.crowdmap.com","2014-11-26 17:08:00","United States","https://energyfaculty.crowdmap.com","uncategorised,Crowdmap,small","38","-97","","","","","","","","","","","","YES","NO"
"2516","1","https://uablacklistinfo.crowdmap.com","2014-11-26 17:08:00","Ukraine","https://uablacklistinfo.crowdmap.com","uncategorised,Crowdmap,medium","49","32","","","","","","","","","","","","YES","NO"
"2517","1","https://yourpotholes.crowdmap.com","2014-11-26 17:08:00","United Kingdom","https://yourpotholes.crowdmap.com","uncategorised,Crowdmap,small","54","-2","","","","","","","","","","","","YES","NO"
"2512","1","https://philnobile.crowdmap.com","2014-11-26 17:08:00","United States","https://philnobile.crowdmap.com","uncategorised,Crowdmap,small","38","-97","","","","","","","","","","","","YES","NO"
"2513","1","http://crowdcrisiscontrol.isoco.net/crowdmap","2014-11-26 17:08:00","Spain","http://crowdcrisiscontrol.isoco.net/crowdmap","uncategorised,Crowdmap,medium","40","-4","","","","","","","","","","","","YES","NO"
"2514","1","https://bewman.crowdmap.com","2014-11-26 17:08:00","Bulgaria","https://bewman.crowdmap.com","uncategorised,Crowdmap,small","43","25","","","","","","","","","","","","YES","NO"
"2515","1","http://edomexelecciones.crowdmap.com","2014-11-26 17:08:00","Mexico","http://edomexelecciones.crowdmap.com","uncategorised,Crowdmap,small","23","-102","","","","","","","","","","","","YES","NO"
"2509","1","https://stereotypethreat.crowdmap.com","2014-11-26 17:08:00","unknown","https://stereotypethreat.crowdmap.com","uncategorised,Crowdmap,small","0","0","","","","","","","","","","","","YES","NO"
"2510","1","http://ucdisasters.crowdmap.com","2014-11-26 17:08:00","United States","http://ucdisasters.crowdmap.com","uncategorised,Crowdmap,small","38","-97","","","","","","","","","","","","YES","NO"
"2511","1","http://shababnetwork.crowdmap.com","2014-11-26 17:08:00","unknown","http://shababnetwork.crowdmap.com","uncategorised,Crowdmap,small","0","0","","","","","","","","","","","","YES","NO"
"2505","1","http://safefoodapp.crowdmap.com","2014-11-26 17:08:00","United States","http://safefoodapp.crowdmap.com","uncategorised,Crowdmap,small","38","-97","","","","","","","","","","","","YES","NO"
"2506","1","http://xcp.vayusphere.com/insurancereporter","2014-11-26 17:08:00","unknown","http://xcp.vayusphere.com/insurancereporter","uncategorised,Ushahidi,small","0","0","","","","","","","","","","","","YES","NO"
"2507","1","https://forestofdean.crowdmap.com","2014-11-26 17:08:00","France","https://forestofdean.crowdmap.com","uncategorised,Crowdmap,small","47","3","","","","","","","","","","","","YES","NO"
"2508","1","http://pfaust.crowdmap.com","2014-11-26 17:08:00","Turkey","http://pfaust.crowdmap.com","uncategorised,Crowdmap,small","39","35","","","","","","","","","","","","YES","NO"
"2501","1","https://sanmartin.observatorio.gob.sv","2014-11-26 17:08:00","El Salvador","https://sanmartin.observatorio.gob.sv","uncategorised,Ushahidi,medium","0","0","","","","","","","","","","","","YES","NO"
"2502","1","https://volunteernychurricanesandy.crowdmap.com","2014-11-26 17:08:00","United States","https://volunteernychurricanesandy.crowdmap.com","uncategorised,Crowdmap,small","38","-97","","","","","","","","","","","","YES","NO"
"2503","1","https://westoeast.crowdmap.com","2014-11-26 17:08:00","Spain","https://westoeast.crowdmap.com","uncategorised,Crowdmap,small","40","-4","","","","","","","","","","","","YES","NO"
"2504","1","https://zimbabwevotes2013.crowdmap.com","2014-11-26 17:08:00","Zimbabwe","https://zimbabwevotes2013.crowdmap.com","uncategorised,Crowdmap,medium","-20","30","","","","","","","","","","","","YES","NO"
"2498","1","Test Site for UP Visayas College of Management","2014-11-26 17:08:00","Philippines","https://upvcm.crowdmap.com","Test,Crowdmap,small","13","122","","https://upvcm.crowdmap.com","Crowdmap","English","","Philippines","","","","","","YES","NO"
"2499","1","http://portal.sportinform.com.ua","2014-11-26 17:08:00","Ukraine","http://portal.sportinform.com.ua","uncategorised,Ushahidi,small","49","32","","","","","","","","","","","","YES","NO"
"2500","1","http://crowdsourceex.crowdmap.com","2014-11-26 17:08:00","United States","http://crowdsourceex.crowdmap.com","uncategorised,Crowdmap,small","38","-97","","","","","","","","","","","","YES","NO"
"2494","1","https://frontlinesmsplateaustate.crowdmap.com","2014-11-26 17:08:00","Nigeria","https://frontlinesmsplateaustate.crowdmap.com","uncategorised,Crowdmap,medium","10","8","","","","","","","","","","","","YES","NO"
"2495","1","https://stonetrading.crowdmap.com","2014-11-26 17:08:00","unknown","https://stonetrading.crowdmap.com","uncategorised,Crowdmap,small","0","0","","","","","","","","","","","","YES","NO"
"2496","1","https://yegtweets.crowdmap.com","2014-11-26 17:08:00","unknown","https://yegtweets.crowdmap.com","uncategorised,Crowdmap,medium","0","0","","","","","","","","","","","","YES","NO"
"2497","1","http://185.18.197.104/geobrink","2014-11-26 17:08:00","Algeria","http://185.18.197.104/geobrink","uncategorised,Ushahidi,small","28","3","","","","","","","","","","","","YES","NO"
"2492","1","http://cameroonelection.org","2014-11-26 17:08:00","Cameroon","http://cameroonelection.org","uncategorised,Ushahidi,medium","5.5","12.5","","","","","","","","","","","","YES","NO"
"2493","1","http://kekerasanseksual.komnasperempuan.or.id","2014-11-26 17:08:00","Indonesia","http://kekerasanseksual.komnasperempuan.or.id","uncategorised,Ushahidi,medium","-5","120","","","","","","","","","","","","YES","NO"
"2488","1","http://tiksyglobal.crowdmap.com","2014-11-26 17:08:00","Chad","http://tiksyglobal.crowdmap.com","uncategorised,Crowdmap,small","15","19","","","","","","","","","","","","YES","NO"
"2489","1","http://lyndhurst.crowdmap.com","2014-11-26 17:08:00","Canada","http://lyndhurst.crowdmap.com","uncategorised,Crowdmap,small","60","-95","","","","","","","","","","","","YES","NO"
"2490","1","https://teacherpay.crowdmap.com","2014-11-26 17:08:00","Afghanistan","https://teacherpay.crowdmap.com","uncategorised,Crowdmap,large","33","65","","","","","","","","","","","","YES","NO"
"2491","1","https://catamarcaciudad.crowdmap.com","2014-11-26 17:08:00","Argentina","https://catamarcaciudad.crowdmap.com","uncategorised,Crowdmap,small","11","-34","","","","","","","","","","","","YES","NO"
"2484","1","https://mappawifigenova.crowdmap.com","2014-11-26 17:08:00","Italy","https://mappawifigenova.crowdmap.com","uncategorised,Crowdmap,small","42.8333","12.8333","","","","","","","","","","","","YES","NO"
"2485","1","http://mesto.crowdmap.com","2014-11-26 17:08:00","unknown","http://mesto.crowdmap.com","uncategorised,Crowdmap,small","0","0","","","","","","","","","","","","YES","NO"
"2486","1","https://warszawa.crowdmap.com","2014-11-26 17:08:00","Poland","https://warszawa.crowdmap.com","uncategorised,Crowdmap,small","52","19","","","","","","","","","","","","YES","NO"
"2487","1","http://www.kosovoinnovations.org/kosovoyouthmap","2014-11-26 17:08:00","unknown","http://www.kosovoinnovations.org/kosovoyouthmap","uncategorised,Ushahidi,medium","0","0","","","","","","","","","","","","YES","NO"
"2481","1","https://fledermaustest.crowdmap.com","2014-11-26 17:08:00","Austria","https://fledermaustest.crowdmap.com","uncategorised,Crowdmap,small","48","14","","","","","","","","","","","","YES","NO"
"2482","1","https://edomex2011.crowdmap.com","2014-11-26 17:08:00","Mexico","https://edomex2011.crowdmap.com","uncategorised,Crowdmap,small","23","-102","","","","","","","","","","","","YES","NO"
"2483","1","https://redrrr.crowdmap.com","2014-11-26 17:08:00","Spain","https://redrrr.crowdmap.com","uncategorised,Crowdmap,small","40","-4","","","","","","","","","","","","YES","NO"
"2477","1","http://iomavrrguatemala.crowdmap.com","2014-11-26 17:08:00","Guatemala","http://iomavrrguatemala.crowdmap.com","uncategorised,Crowdmap,large","15.5","-90.25","","http://iomavrrguatemala.crowdmap.com","","Unknown","","Guatemala","","","","","","YES","NO"
"2478","1","https://communitysolutions.crowdmap.com","2014-11-26 17:08:00","United States","https://communitysolutions.crowdmap.com","uncategorised,Crowdmap,small","38","-97","","","","","","","","","","","","YES","NO"
"2479","1","https://pdxfoodsystems.crowdmap.com","2014-11-26 17:08:00","United States","https://pdxfoodsystems.crowdmap.com","uncategorised,Crowdmap,small","38","-97","","","","","","","","","","","","YES","NO"
"2480","1","http://centrohistorico.crowdmap.com","2014-11-26 17:08:00","Mexico","http://centrohistorico.crowdmap.com","uncategorised,Crowdmap,small","23","-102","","","","","","","","","","","","YES","NO"
"2473","1","http://54.235.188.32","2014-11-26 17:08:00","Guyana","http://54.235.188.32","uncategorised,Ushahidi,medium","5","-59","","","","","","","","","","","","YES","NO"
"2474","1","http://test3456.crowdmap.com","2014-11-26 17:08:00","Poland","http://test3456.crowdmap.com","uncategorised,Crowdmap,small","52","19","","","","","","","","","","","","YES","NO"
"2475","1","https://genoasharingmap.crowdmap.com","2014-11-26 17:08:00","Italy","https://genoasharingmap.crowdmap.com","uncategorised,Crowdmap,small","42.8333","12.8333","","","","","","","","","","","","YES","NO"
"2476","1","https://caminhosedescaminhos.crowdmap.com","2014-11-26 17:08:00","Brazil","https://caminhosedescaminhos.crowdmap.com","uncategorised,Crowdmap,small","31","-10","","","","","","","","","","","","YES","NO"
"2470","1","https://worldfood.crowdmap.com","2014-11-26 17:08:00","Sudan","https://worldfood.crowdmap.com","uncategorised,Crowdmap,medium","15","30","","","","","","","","","","","","YES","NO"
"2471","1","https://krymskhelp.crowdmap.com","2014-11-26 17:08:00","Russian Federation","https://krymskhelp.crowdmap.com","uncategorised,Crowdmap,small","60","100","","","","","","","","","","","","YES","NO"
"2472","1","http://algiersprotests.crowdmap.com","2014-11-26 17:08:00","Algeria","http://algiersprotests.crowdmap.com","uncategorised,Crowdmap,small","28","3","","","","","","","","","","","","YES","NO"
"2466","1","https://biodiversity.crowdmap.com","2014-11-26 17:08:00","Mauritania","https://biodiversity.crowdmap.com","uncategorised,Crowdmap,small","20","-11","","","","","","","","","","","","YES","NO"
"2467","1","http://ikita.org/ikita","2014-11-26 17:08:00","Malaysia","http://ikita.org/ikita","uncategorised,Ushahidi,small","2.5","112.5","","","","","","","","","","","","YES","NO"
"2468","1","http://kalitka.crowdmap.com","2014-11-26 17:08:00","Nigeria","http://kalitka.crowdmap.com","uncategorised,Crowdmap,small","10","8","","","","","","","","","","","","YES","NO"
"2469","1","https://njitembc.crowdmap.com","2014-11-26 17:08:00","unknown","https://njitembc.crowdmap.com","uncategorised,Crowdmap,small","0","0","","","","","","","","","","","","YES","NO"
"2462","1","https://cyklistikaol.crowdmap.com","2014-11-26 17:08:00","Czech Republic","https://cyklistikaol.crowdmap.com","uncategorised,Crowdmap,small","49.75","15.5","","","","","","","","","","","","YES","NO"
"2463","1","https://stopstockout.crowdmap.com","2014-11-26 17:08:00","South Africa","https://stopstockout.crowdmap.com","uncategorised,Crowdmap,medium","-29","24","","","","","","","","","","","","YES","NO"
"2464","1","https://fumcministry.crowdmap.com","2014-11-26 17:08:00","United States","https://fumcministry.crowdmap.com","uncategorised,Crowdmap,small","38","-97","","","","","","","","","","","","YES","NO"
"2465","1","http://thecupboard.org","2014-11-26 17:08:00","United States","http://thecupboard.org","uncategorised,Ushahidi,small","38","-97","","","","","","","","","","","","YES","NO"
"2459","1","https://cpiekenya.crowdmap.com","2014-11-26 17:08:00","Kenya","https://cpiekenya.crowdmap.com","uncategorised,Crowdmap,small","1","38","","","","","","","","","","","","YES","NO"
"2460","1","https://moorecommunications.crowdmap.com","2014-11-26 17:08:00","United States","https://moorecommunications.crowdmap.com","uncategorised,Crowdmap,small","38","-97","","","","","","","","","","","","YES","NO"
"2461","1","https://bikecrimespoa.crowdmap.com","2014-11-26 17:08:00","Brazil","https://bikecrimespoa.crowdmap.com","uncategorised,Crowdmap,small","31","-10","","","","","","","","","","","","YES","NO"
"2455","1","https://connitasv.crowdmap.com","2014-11-26 17:08:00","El Salvador","https://connitasv.crowdmap.com","uncategorised,Crowdmap,small","0","0","","","","","","","","","","","","YES","NO"
"2456","1","https://slchurchattacks.crowdmap.com","2014-11-26 17:08:00","Sri Lanka","https://slchurchattacks.crowdmap.com","uncategorised,Crowdmap,medium","7","81","","","","","","","","","","","","YES","NO"
"2457","1","http://greywall.crowdmap.com","2014-11-26 17:08:00","Malaysia","http://greywall.crowdmap.com","uncategorised,Crowdmap,small","2.5","112.5","","","","","","","","","","","","YES","NO"
"2458","1","https://unite.crowdmap.com","2014-11-26 17:08:00","United States","https://unite.crowdmap.com","uncategorised,Crowdmap,small","38","-97","","","","","","","","","","","","YES","NO"
"2452","1","http://kenyaredcross.crowdmap.com","2014-11-26 17:08:00","Kenya","http://kenyaredcross.crowdmap.com","uncategorised,Crowdmap,medium","1","38","","","","","","","","","","","","YES","NO"
"2453","1","http://espigabioconstrucion.org/mapeo","2014-11-26 17:08:00","Spain","http://espigabioconstrucion.org/mapeo","uncategorised,Ushahidi,small","40","-4","","","","","","","","","","","","YES","NO"
"2454","1","https://wildliferescuers.crowdmap.com","2014-11-26 17:08:00","Australia","https://wildliferescuers.crowdmap.com","uncategorised,Crowdmap,medium","14","-27","","","","","","","","","","","","YES","NO"
"2448","1","http://www.atrisk.in","2014-11-26 17:08:00","India","http://www.atrisk.in","uncategorised,Ushahidi,medium","20","77","","","","","","","","","","","","YES","NO"
"2449","1","http://www.efeitosvacinas.com","2014-11-26 17:08:00","Brazil","http://www.efeitosvacinas.com","uncategorised,Ushahidi,small","31","-10","","","","","","","","","","","","YES","NO"
"2450","1","https://sccanadianpath.crowdmap.com","2014-11-26 17:08:00","Canada","https://sccanadianpath.crowdmap.com","uncategorised,Crowdmap,small","60","-95","","","","","","","","","","","","YES","NO"
"2451","1","https://syriatracker.crowdmap.com","2014-11-26 17:08:00","Syrian Arab Republic","https://syriatracker.crowdmap.com","uncategorised,Crowdmap,large","35","38","","","","","","","","","","","","YES","NO"
"2444","1","http://awafulamaps.crowdmap.com","2014-11-26 17:08:00","Kenya","http://awafulamaps.crowdmap.com","uncategorised,Crowdmap,small","1","38","","","","","","","","","","","","YES","NO"
"2445","1","https://fixthiszimbabwe.crowdmap.com","2014-11-26 17:08:00","Zimbabwe","https://fixthiszimbabwe.crowdmap.com","uncategorised,Crowdmap,small","-20","30","","","","","","","","","","","","YES","NO"
"2446","1","https://comitecerezo.crowdmap.com","2014-11-26 17:08:00","Mexico","https://comitecerezo.crowdmap.com","uncategorised,Crowdmap,small","23","-102","","","","","","","","","","","","YES","NO"
"2447","1","http://dtpsaratov.crowdmap.com","2014-11-26 17:08:00","Russian Federation","http://dtpsaratov.crowdmap.com","uncategorised,Crowdmap,small","60","100","","","","","","","","","","","","YES","NO"
"2441","1","http://www.atentocontuvoto.org/denuncias","2014-11-26 17:08:00","Dominican Republic","http://www.atentocontuvoto.org/denuncias","uncategorised,Ushahidi,medium","19","-70","","","","","","","","","","","","YES","NO"
"2442","1","https://united.crowdmap.com","2014-11-26 17:08:00","Germany","https://united.crowdmap.com","uncategorised,Crowdmap,small","51","9","","","","","","","","","","","","YES","NO"
"2443","1","http://veistandard.crowdmap.com","2014-11-26 17:08:00","Norway","http://veistandard.crowdmap.com","uncategorised,Crowdmap,small","61","9","","","","","","","","","","","","YES","NO"
"2437","1","https://handheldhumanrights.crowdmap.com","2014-11-26 17:08:00","Republic of the Union of Myanmar","https://handheldhumanrights.crowdmap.com","uncategorised,Crowdmap,small","0","0","","","","","","","","","","","","YES","NO"
"2438","1","https://squaresdatabase.crowdmap.com","2014-11-26 17:08:00","unknown","https://squaresdatabase.crowdmap.com","uncategorised,Crowdmap,medium","0","0","","","","","","","","","","","","YES","NO"
"2439","1","https://pazyjusticia.crowdmap.com","2014-11-26 17:08:00","Mexico","https://pazyjusticia.crowdmap.com","uncategorised,Crowdmap,large","23","-102","","","","","","","","","","","","YES","NO"
"2440","1","https://picturenillumbik.crowdmap.com","2014-11-26 17:08:00","Australia","https://picturenillumbik.crowdmap.com","uncategorised,Crowdmap,small","14","-27","","","","","","","","","","","","YES","NO"
"2433","1","http://50.56.71.73","2014-11-26 17:08:00","Australia","http://50.56.71.73","uncategorised,Ushahidi,small","14","-27","","","","","","","","","","","","YES","NO"
"2434","1","http://surfreport.crowdmap.com","2014-11-26 17:08:00","Japan","http://surfreport.crowdmap.com","uncategorised,Crowdmap,small","36","138","","","","","","","","","","","","YES","NO"
"2435","1","http://zombietesteventtr.crowdmap.com","2014-11-26 17:08:00","Kenya","http://zombietesteventtr.crowdmap.com","uncategorised,Crowdmap,small","1","38","","","","","","","","","","","","YES","NO"
"2436","1","http://foodsecurity.crowdmap.com","2014-11-26 17:08:00","Niger","http://foodsecurity.crowdmap.com","uncategorised,Crowdmap,small","18","10","","","","","","","","","","","","YES","NO"
"2430","1","https://endslaverytn.crowdmap.com","2014-11-26 17:08:00","United States","https://endslaverytn.crowdmap.com","uncategorised,Crowdmap,medium","38","-97","","","","","","","","","","","","YES","NO"
"2431","1","https://muhojiron.crowdmap.com","2014-11-26 17:08:00","Russian Federation","https://muhojiron.crowdmap.com","uncategorised,Crowdmap,small","60","100","","","","","","","","","","","","YES","NO"
"2432","1","http://www.hdinigeria.org/lgabudgetwatch","2014-11-26 17:08:00","NIgeria","http://www.hdinigeria.org/lgabudgetwatch","uncategorised,Ushahidi,large","10","8","","http://www.hdinigeria.org/lgabudgetwatch","Ushahidi","English","","Nigeria","","","","","","YES","NO"
"2426","1","http://map.indonesiatoleran.or.id","2014-11-26 17:07:00","Indonesia","http://map.indonesiatoleran.or.id","uncategorised,Ushahidi,medium","-5","120","","","","","","","","","","","","YES","NO"
"2427","1","http://www.agora.icmc.usp.br/enchente","2014-11-26 17:08:00","Brazil","http://www.agora.icmc.usp.br/enchente","uncategorised,Ushahidi,small","31","-10","","","","","","","","","","","","YES","NO"
"2428","1","http://daiict.crowdmap.com","2014-11-26 17:08:00","Thailand","http://daiict.crowdmap.com","uncategorised,Crowdmap,small","15","100","","","","","","","","","","","","YES","NO"
"2429","1","http://crisis.geosprocket.org/bethel","2014-11-26 17:08:00","United States","http://crisis.geosprocket.org/bethel","uncategorised,Ushahidi,small","38","-97","","","","","","","","","","","","YES","NO"
"2423","1","https://sowquest.crowdmap.com","2014-11-26 17:07:00","Taiwan, Province of China","https://sowquest.crowdmap.com","uncategorised,Crowdmap,large","23.5","121","","","","","","","","","","","","YES","NO"
"2424","1","https://mila.crowdmap.com","2014-11-26 17:07:00","Portugal","https://mila.crowdmap.com","uncategorised,Crowdmap,small","39.5","-8","","","","","","","","","","","","YES","NO"
"2425","1","http://delhi.pleasefix.org","2014-11-26 17:07:00","India","http://delhi.pleasefix.org","uncategorised,Ushahidi,small","20","77","","","","","","","","","","","","YES","NO"
"2419","1","http://moroccanredcrescent.crowdmap.com","2014-11-26 17:07:00","Morocco","http://moroccanredcrescent.crowdmap.com","uncategorised,Crowdmap,medium","32","-5","","","","","","","","","","","","YES","NO"
"2420","1","https://vumi.crowdmap.com","2014-11-26 17:07:00","unknown","https://vumi.crowdmap.com","uncategorised,Crowdmap,small","0","0","","","","","","","","","","","","YES","NO"
"2421","1","http://agrimega.crowdmap.com","2014-11-26 17:07:00","South Africa","http://agrimega.crowdmap.com","uncategorised,Crowdmap,small","-29","24","","","","","","","","","","","","YES","NO"
"2422","1","http://afghanbulletins.crowdmap.com","2014-11-26 17:07:00","Afghanistan","http://afghanbulletins.crowdmap.com","uncategorised,Crowdmap,medium","33","65","","","","","","","","","","","","YES","NO"
"2415","1","http://mhtbathrooms.crowdmap.com","2014-11-26 17:07:00","United States","http://mhtbathrooms.crowdmap.com","uncategorised,Crowdmap,small","38","-97","","","","","","","","","","","","YES","NO"
"2416","1","http://censorbugbear.org/farmitracker","2014-11-26 17:07:00","South Africa","http://censorbugbear.org/farmitracker","uncategorised,Ushahidi,large","-29","24","","","","","","","","","","","","YES","NO"
"2417","1","http://rdcbogota.crowdmap.com","2014-11-26 17:07:00","Venezuela, Bolivarian Republic of","http://rdcbogota.crowdmap.com","uncategorised,Crowdmap,small","8","-66","","","","","","","","","","","","YES","NO"
"2418","1","https://menores.crowdmap.com","2014-11-26 17:07:00","Dominican Republic","https://menores.crowdmap.com","uncategorised,Crowdmap,small","19","-70","","","","","","","","","","","","YES","NO"
"2411","1","http://businessjazz.crowdmap.com","2014-11-26 17:07:00","Canada","http://businessjazz.crowdmap.com","uncategorised,Crowdmap,small","60","-95","","","","","","","","","","","","YES","NO"
"2412","1","https://bachesn10.crowdmap.com","2014-11-26 17:07:00","Argentina","https://bachesn10.crowdmap.com","uncategorised,Crowdmap,small","11","-34","","","","","","","","","","","","YES","NO"
"2413","1","http://cleanwaikikipublication.crowdmap.com","2014-11-26 17:07:00","United States","http://cleanwaikikipublication.crowdmap.com","uncategorised,Crowdmap,small","38","-97","","","","","","","","","","","","YES","NO"
"2414","1","https://nycdpr.crowdmap.com","2014-11-26 17:07:00","United States","https://nycdpr.crowdmap.com","uncategorised,Crowdmap,small","38","-97","","","","","","","","","","","","YES","NO"
"2408","1","https://article18.crowdmap.com","2014-11-26 17:07:00","Israel","https://article18.crowdmap.com","uncategorised,Crowdmap,medium","31.75","34.75","","","","","","","","","","","","YES","NO"
"2409","1","https://belizecrime.crowdmap.com","2014-11-26 17:07:00","Belize","https://belizecrime.crowdmap.com","uncategorised,Crowdmap,small","0","0","","","","","","","","","","","","YES","NO"
"2410","1","https://deportesextremos.crowdmap.com","2014-11-26 17:07:00","Peru","https://deportesextremos.crowdmap.com","uncategorised,Crowdmap,small","-9.5","-75","","","","","","","","","","","","YES","NO"
"2404","1","https://redobservacionelectoral.crowdmap.com","2014-11-26 17:07:00","Venezuela, Bolivarian Republic of","https://redobservacionelectoral.crowdmap.com","uncategorised,Crowdmap,small","8","-66","","","","","","","","","","","","YES","NO"
